CHAVE,NUMERO,CFOP,DATA,ISBN,EXEMPLARES,VALOR_UNITARIO,VALOR_TOTAL
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,505 :: 505 :: :: 9786557110317 :: 9000000000505 :: FENOMENOLOGIA DO SER-SITUADO,"1,00","25,20","25,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,224 :: 224 :: :: 9786557110492 :: 9000000000224 :: JORNADA DE TRABALHO E O .REINO,"1,00","24,00","24,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,509 :: 509 :: :: 9788539308088 :: 9000000000509 :: MOVIMENTOS SOCIAIS E POLITICAS,"1,00","38,40","38,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,510 :: 510 :: :: 9786557110676 :: 9000000000510 :: SOBRE O CULTO MODERNO DOS DEUS,"1,00","28,40","28,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,513 :: 513 :: :: 9786557110973 :: 9000000000513 :: CRITICA DA RAZAO NA FENOMENOLO,"1,00","41,40","41,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"514 :: 514 :: :: 9786557111130 :: 9000000000514 :: NAUFRAGO DA EXISTENCIA, O","1,00","38,40","38,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,515 :: 515 :: :: 9786557111314 :: 9000000000515 :: FILOSOFIA ECONOMICA,"1,00","44,40","44,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"516 :: 516 :: :: 9786557110928 :: 9000000000516 :: QUESTOES SOBRE A LIBERDADE, A","1,00","56,40","56,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,450 :: 450 :: :: 9788539304653 :: 9000000000450 :: FELICIDADE,"1,00","25,20","25,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,442 :: 442 :: :: 9788539301386 :: 9000000000442 :: GLOBALIZACAO FOI LONGE DEMAIS?,"1,00","30,00","30,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"452 :: 452 :: :: 9788539302567 :: 9000000000452 :: HORIZONTE DA POLITICA, O","1,00","55,20","55,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,453 :: 453 :: :: 9788539303946 :: 9000000000453 :: FILOSOFIA DA CIVILIZACAO,"1,00","49,20","49,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,460 :: 460 :: :: 9788539301089 :: 9000000000460 :: MARXISMO E CRITICA LITERARIA,"1,00","21,00","21,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,461 :: 461 :: :: 9788539302628 :: 9000000000461 :: EDUCACAO E BUROCRACIA,"1,00","50,40","50,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,464 :: 464 :: :: 9788539305551 :: 9000000000464 :: SOBRE A EDUCACAO,"1,00","33,60","33,60"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,465 :: 465 :: :: 9788539305841 :: 9000000000465 :: COMO CONSTRUIMOS UNIVERSOS,"1,00","46,80","46,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,466 :: 466 :: :: 9788571396364 :: 9000000000466 :: REALIDADE E COGNICAO,"1,00","27,60","27,60"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,474 :: 474 :: :: 9788539302659 :: 9000000000474 :: SOCIOLOGIA DAS RELIGIOES,"1,00","30,00","30,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,477 :: 477 :: :: 9788539305018 :: 9000000000477 :: PESO DO ESTADO NA PATRIA DO ME,"1,00","22,80","22,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,478 :: 478 :: :: 9788539305292 :: 9000000000478 :: GREGOS ACREDITAVAM EM SEUS MIT,"1,00","31,20","31,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,479 :: 479 :: :: 9788539305360 :: 9000000000479 :: SIMBOLISMO E INTERPRETACAO,"1,00","30,00","30,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,480 :: 480 :: :: 9788539305537 :: 9000000000480 :: SOCIOLOGIA DAS CRISES POLITICA,"1,00","55,20","55,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,521 :: 521 :: :: 9786557111680 :: 9000000000521 :: PALAVRA ENGAJADA - 2. EDICAO,"1,00","40,80","40,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,363 :: 363 :: :: 9786557112076 :: 9000000000363 :: POR QUE NAO O SOCIALISMO?,"1,00","29,40","29,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"524 :: 524 :: :: 9786557112090 :: 9000000000524 :: SEGREDOS DAS PALAVRAS, OS","1,00","29,40","29,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"526 :: 526 :: :: 9786557112038 :: 9000000000526 :: ANO MIL, O","1,00","34,80","34,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,527 :: 527 :: :: 9786557112229 :: 9000000000527 :: CETICISMO,"1,00","31,20","31,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,528 :: 528 :: :: 9786557111512 :: 9000000000528 :: METAFISICA DOS COSTUMES,"1,00","40,80","40,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,529 :: 529 :: :: 9786557112137 :: 9000000000529 :: TRANSICAO E PERMANENCIA,"1,00","40,80","40,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,530 :: 530 :: :: 9786557111550 :: 9000000000530 :: METAFORAS DO CORPO NO SECULO D,"1,00","38,40","38,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"74 :: 74 :: :: 9788570419125 :: 9000000000074 :: 1a ed. ANTIMODERNOS, OS - DE JOSEPH DE MAISTRE A ROLAND BARTHES","1,00","45,00","45,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"81 :: 81 :: :: 9788542300222 :: 9000000000081 :: 1a ed. CHAMADO DA CIDADE, O - ENSAIOS SOBRE A URBANIDADE","1,00","34,20","34,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"119 :: 119 :: :: 9788570413239 :: 9000000000119 :: 1a ed. HISTORIAS LOCAIS / PROJETOS GLOBAIS: COLONIALIDADE, SABERES SUBALTERNOS E PENSAMENTO LIMINAR - REVISTA","1,00","46,20","46,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,125 :: 125 :: :: 9786558581062 :: 9000000000125 :: 1a ed. INFORMACAO E IMAGINARIO,"1,00","37,20","37,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,138 :: 138 :: :: 9788570418791 :: 9000000000138 :: 1a ed. LIVROS & TELAS,"1,00","34,20","34,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,143 :: 143 :: :: 9788542301960 :: 9000000000143 :: 1a ed. METAMORFOSES DO CAPITALISMO E PROCESSOS DE CATCH-UP,"1,00","59,40","59,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"145 :: 145 :: :: 9788570412898 :: 9000000000145 :: 1a ed. MOBILIDADE DAS FRONTEIRAS, A - INSERCOES DA GEOGRAFIA NA CRISE DA MODERNIDADE","1,00","34,20","34,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,149 :: 149 :: :: 9786588592038 :: 9000000000149 :: 1a ed. MUNDOS POSSIVEIS: CULTURAS EM PENSAMENTO,"1,00","19,80","19,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,150 :: 150 :: :: 9788542300062 :: 9000000000150 :: 1a ed. NA GENESE DAS RACIONALIDADES MODERNAS - EM TORNO DE LEON BATTISTA ALBERTI,"1,00","41,40","41,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,156 :: 156 :: :: 9786558580010 :: 9000000000156 :: 1a ed. O TRATADO DE GUERRA,"1,00","39,60","39,60"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,157 :: 157 :: :: 9786558581215 :: 9000000000157 :: 1a ed. PAISAGEM COMO MODO DE ENTENDER O MUNDO,"1,00","41,40","41,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"170 :: 170 :: :: 9788542301793 :: 9000000000170 :: 1a ed. QUANDO AS IMAGENS TOMAM POSICAO - O OLHO DA HISTORIA, I","1,00","39,60","39,60"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"183 :: 183 :: :: 9788570413734 :: 9000000000183 :: 1a ed. TOPOGRAFIAS DA CULTURA - REPRESENTACAO, ESPACO E MEMORIA","1,00","19,80","19,80"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"188 :: 188 :: :: 9788570418340 :: 9000000000188 :: 2a ed. CINCO PARADOXOS DA MODERNIDADE, OS","1,00","28,20","28,20"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"193 :: 193 :: :: 9788542300147 :: 9000000000193 :: 2a ed. LOCAL DA CULTURA, O","1,00","41,40","41,40"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,195 :: 195 :: :: 9786558581086 :: 9000000000195 :: 3a ed. DA DIASPORA - IDENTIDADES E MEDIACOES CULTURAIS,"1,00","39,00","39,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","3,00","22,50","67,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"22 :: 22 :: :: 978857078451 :: 978857078451 :: Max Weber: religião, valores, teoria do conhecimento","3,00","20,00","60,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,"15 :: 15 :: :: 9786588055014 :: 9786588055014 :: Ensinando tradução: programas, disciplinas e abordagens pedagógicas","3,00","47,50","142,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,3 :: 3 :: :: 9786588055045 :: 9786588055045 :: Escritos da Série Cognitiva,"3,00","37,50","112,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,11 :: 11 :: :: 9786588055038 :: 9786588055038 :: A igreja como poder eclesiástico e civil em Thomas Hobbes,"3,00","42,50","127,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,56 :: 56 :: :: 9788570783783 :: 9788570783783 :: O transversal e o conceitual no ensino da filosofia,"3,00","32,50","97,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,69 :: 69 :: :: 9786558240259 :: 9786558240259 :: Ensaios sobre língua e linguagem,"3,00","47,50","142,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,45 :: 45 :: :: 9788570784124 :: 9788570784124 :: A ética de Pedro Abelardo,"3,00","20,00","60,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,6 :: 6 :: :: 9788570785145 :: 9788570785145 :: As leis,"3,00","40,00","120,00"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,35 :: 35 :: :: 9788570784131 :: 9788570784131 :: A divinação,"3,00","27,50","82,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,34 :: 34 :: :: 9788570784087 :: 9788570784087 :: A natureza dos deuses,"3,00","22,50","67,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,54 :: 54 :: :: 9788570783080 :: 9788570783080 :: Discussões tusculanas,"3,00","22,50","67,50"
31241021238738000323550010000000981414359154,98,"5115 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, RECE",24/10/2024 10:32:49,315 :: 315 :: :: 9786557111017 :: 9000000000315 :: CONSCIENCIA MORAL E ACAO COMUN,"1,00","46,80","46,80"
